,V1,V2,V3,V4,V5,V6,V7
3f003a0e7ddd0e3f60b7cf447ff7a43b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Psychroglaciecola,NA
3f1041d442ce4f39ada793781cec8160,Bacteria,NA,NA,NA,NA,NA,NA
3f12d5f5f8fd0503e83b3d111a904d64,Bacteria,NA,NA,NA,NA,NA,NA
3f236757b81c287916f223020b7ae82d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,NA,NA
3f250b077c472f77091dd264820f6059,NA,NA,NA,NA,NA,NA,NA
3f4a5a7ab491ce1833d99c0102238120,Bacteria,NA,NA,NA,NA,NA,NA
3f63b1baaff649a0aa85daa9915d34cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,obeum/wexlerae
3f8b0d4a0e2a34b7f62b134c24f121a7,Bacteria,NA,NA,NA,NA,NA,NA
3f9f8ee4a31125003bd0265fbd69dc01,NA,NA,NA,NA,NA,NA,NA
3fb8eb70d2213464aac4a3c97fb1657c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
3fdb1df84926bfbe8982b114ee551bc6,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
3fea176197c0e8bbfd80a143dc2c2d06,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA,NA
3ff4824580f9a438bf28fd95fead6bb9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
4010ec539707b7fc156edb880af9024e,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,NA
402d6e15b3acc82ef33fffbc6b192aaa,Bacteria,NA,NA,NA,NA,NA,NA
407ab8d7974515f67787eb369f200f94,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
407bb36d5f5793ab7d0cc26549f0e22a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
407bba0c29b6513b81b8ea6601567d8b,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA,NA
407ee37cb5cca83e8f6a8fcc35641529,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,NA
409de994d996026ce0f87e272adcb932,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
40a03631a1c85c273e4ba775c72a7551,NA,NA,NA,NA,NA,NA,NA
4104d86839b267505b1ea60ab5eb45c3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,NA
411ab3ecddcd25895a4de486f67fe7c2,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,NA
4128b89465f8e3033d52e2fb2b6fd437,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,NA
412c3d8efd02effe82de9e32adb1f05c,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis
416992baa643139a218776003845afa9,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,massiliense/ravenspurgense
41951bc5a30bf2dff4b46b56412552e8,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
419ac00f45ab0449be45872cdce7a19d,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
419d7b9ded9e50ee93d2e465f2fdd703,NA,NA,NA,NA,NA,NA,NA
41ae10a7aac1b5420b3317dd4c39840c,Bacteria,NA,NA,NA,NA,NA,NA
41b01d30e5b2cdb9ebf2347215df6953,Bacteria,NA,NA,NA,NA,NA,NA
41d5bf5e6c460ffe593d9681e758fc11,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,saccharivorans
41eaac2d87d3af679df64ed02e5ec7a1,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
4203e1a4b83d5e149ff8e8c805024939,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,NA
4208a4cd741bd2519762bf8b68a120ef,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,sundsvallense
420ee211714b8e32d7be0906b361c0d9,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
4220fa0b567cddfa3c47c2146813867c,NA,NA,NA,NA,NA,NA,NA
422cf5db11b946738c83080365dd728b,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
42345170f86858b96507d241060e2ffb,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
4234536bc94bc269d579604f9a855093,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
42472a3e9ee28081032d260dda6d8abf,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,NA
425a02d889861ca5befbec2ce5f0f4fe,Bacteria,NA,NA,NA,NA,NA,NA
426a109d22154a359090974828b579dc,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA
42773da96d2a522ad240282449a23a68,Bacteria,NA,NA,NA,NA,NA,NA
427c3556d599b57a330f2ba52709bc82,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,vaginalis
42832aa8e359534941f582a440336206,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4283d6b8f13c8386897db89ea3310fa2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius
42bdc87a8076d929b7ed2b43f49a967a,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
42cd2c56db54dc45cbc0318aad3e2228,NA,NA,NA,NA,NA,NA,NA
42cd3d5c4d5d16889b149edbbac61c1a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
42da905372ab207d10605b7a2b3c686a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
42e6f09d845fc40d143a2920e30c82ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
42e76507c77ea8185e8e36d9e828e2b4,Bacteria,NA,NA,NA,NA,NA,NA
431e9b3d6a26415cf43223688b9486fc,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
43269c8726361c474f875d3454899aa2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
4345d8a4b3a3cd1bc335137bf63ddbd2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4346bd4dd11ad53d7e1f280050804fc8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
4352627a043b83d03d55fa749ebda780,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
43747e8ad07f4f47aa7b2290fa0ae3bd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
43a05c49e90ea90affcc9d5744cd86be,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto,NA
43aa3f4d887a9b3326afae5c2c141788,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,perflava/subflava
43b3c01f60ec80b8e5c2ca05f3e9674a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,NA
43c8fb5bc9df17dee8e7b447c880d173,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
43d329a63c0b44e0a6cf93817a72f67a,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
43f478b881d80a0cb3b824a262393c47,NA,NA,NA,NA,NA,NA,NA
440be98726bc819f2e4af63d048b6fc5,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA
4451c952ba765be9a3fa04f1e07e8668,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
4473c5bd89a3d971b5b85dc714a8d4a7,NA,NA,NA,NA,NA,NA,NA
449f45e5862ce714e8a45daa69bac1ff,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,NA
44a1e501594b7d4cae479d73a1762afe,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,flava/mucosa/perflava/subflava
44b7417693131571a216301f0d6ec4ba,Bacteria,NA,NA,NA,NA,NA,NA
44c4bbf5826bf48bc150987d83c4d0a3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,NA
44d0f48ae8a919813bca6924a0249b58,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
44e2a0805bfb6793d0a21d277c3b7352,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
451644b6a2f163c992d99ed585252a01,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
45321f6abd7ad0be7b6cfe0f60101b09,Bacteria,NA,NA,NA,NA,NA,NA
45357cc4e96a2da92edc80cec28c42f9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
454e8b416ba3fb1338895aa09541c5d5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
454eca9b89709b0639bea204879fff52,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
455ada7d4cd7c572e4cfc2c7ac2f8922,Bacteria,NA,NA,NA,NA,NA,NA
456aab727e4a1c8bfc4279dacf61b1d5,Bacteria,NA,NA,NA,NA,NA,NA
45d6b708d4f76c1c165b60176c167659,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
45f34c5f80225aeffd1382561bfa98fb,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
45f3941dc1d4a0cc6a8b3e4edd4f15db,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
4634a1dad50da4e90fbf1bb3f7eec0c0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
463c68b33434cf256b48f6be2a53f309,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_2,NA,NA
46495331d9efd68670d4f592beb8cecd,Bacteria,NA,NA,NA,NA,NA,NA
4669faf6c387c7074b70e245cfb5c241,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,baikonurensis/boritolerans/erythreus/erythropolis/globerulus/jialingiae/qingshengii/SP.
46837e4cb595516ab546d024a1bb10cb,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
4689592d66688ef0bfa30151f1a2c47e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4695dd639d90a35c0c10b578c591afb6,Bacteria,NA,NA,NA,NA,NA,NA
4696e257ffe7855886937ed5576773b2,Bacteria,NA,NA,NA,NA,NA,NA
469be3e034ab4a2d10e82071ff761186,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
46c2904cbfe893fabe93659bfe531001,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,helveticus
46d8ecf794eaae22859addb9a7883343,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA,NA
46e9f76b35ded00d6bc5408b21f0a01b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum,NA
46f770695bace3400048d9f3b601169e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
4724d9f0410029868f8a39242757d86e,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
4724e6e7f165149996fbf66ba8736c1d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,NA
4731a3699cc56bf944e1c2ed103b8452,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
475786415b5a7fa57c060e0c8ffeca16,Bacteria,NA,NA,NA,NA,NA,NA
4758bf0ad95919d003768c8c1dd708fd,Bacteria,NA,NA,NA,NA,NA,NA
475fb214c202ae4afd52a2d3fb199bdf,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
477083b9f9b89bdae926b8046de64e80,Bacteria,NA,NA,NA,NA,NA,NA
4787035a46c9f4fff34ad90fe85666ad,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
4793b6e4a6285f71215af9bd7daa3785,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
47a7cd6aedcfd2802a273281be86c854,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
47c393b77f4befebbca956ce17f09bb7,NA,NA,NA,NA,NA,NA,NA
47cb1d0bf8e69c26e381d404ec6ef9fa,Bacteria,NA,NA,NA,NA,NA,NA
47f579055f4f9203d33cd033fc926a3a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Ezakiella,NA
47f5997ba6f285a0c627e87e272f4f34,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
480b82ca1b3abe492c1304bba70f0f6d,Bacteria,NA,NA,NA,NA,NA,NA
48676029d41b426d0357a5d736e69ee7,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
4873b287ff395946a77ba86715559d72,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
48969a190a71ef7bc4d55b1fcb211b94,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,trachomatis
48a66b34619329481e50ec2b81cbf946,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,NA
48cb2b140d974a3ee3e2c93e2159ed16,NA,NA,NA,NA,NA,NA,NA
48ec9d850abfe9cf88a9d2a1461b3dc1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
48f05a9d72f535e4755a5936dee0c103,Bacteria,NA,NA,NA,NA,NA,NA
4922995e651f89d8c96870ec946f3816,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
492f464bf11bd7a0121cb3c626b13616,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
495c381711d3694f4499b9eec7c94114,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
497d9fe0c1cbda85a5a618efd3c4c8b6,Bacteria,NA,NA,NA,NA,NA,NA
497fc52651d3f1a49a7d944b6f99b880,Bacteria,NA,NA,NA,NA,NA,NA
4988d1fafefd02fa6720976ea1ca6ae4,Bacteria,NA,NA,NA,NA,NA,NA
49a674222eb2825d2d0018f5107852ad,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
49de8eba017ab5b5ad07208a8f669716,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
49e5d8373e91470d632ae3b6e832e709,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
49ebcef7b360bf27f25603864af10474,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
49ef8abf389e93532f96df92cb3696cc,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
49efb3950e6053ebeabced69020b54f2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,NA
4a0f59ceb208ee29cf21a0b68e385f69,Bacteria,NA,NA,NA,NA,NA,NA
4a1816a61f332f3e79c79adbcfbcedf8,Bacteria,NA,NA,NA,NA,NA,NA
4a25567698eb850e445648366470c3c5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,NA,NA
4a2a3dd7bc7419d1bb1038b2a71dcc25,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,NA
4a396cd648050c239e37588643ff6ad7,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
4a4f9ed3305b2d2e8a8d7297b51a909e,Bacteria,NA,NA,NA,NA,NA,NA
4a5a96f6f40b09d30e233acc93c70cf3,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,micraerophilus
4aa59e910834eef1dd8c16274ad6bc17,Bacteria,NA,NA,NA,NA,NA,NA
4aec2069bf1e001648eb7b465d8cb264,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
4b257b81ca131168e517b4ffc00b62e3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,NA
4b29578674570f25e48453c5d6721429,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
4b29a6aeaf5dd99271c7b5b8f6348d74,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
4b3134004bd035d2c3afd021b56379f9,NA,NA,NA,NA,NA,NA,NA
4b376404e56b3832aa2a91e9b228e128,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4b583de6cfb08c778c635c86767d1a58,NA,NA,NA,NA,NA,NA,NA
4b6b0772fd68f2532c6c596c755d404a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,NA
4b6f2cd830c4458860bdcedefa6d480c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4b8bd709e24aea66040557f4cb58aaaa,Bacteria,NA,NA,NA,NA,NA,NA
4b8e8240e8765bda5fe9e3592101a6d2,Bacteria,NA,NA,NA,NA,NA,NA
4bac6301762bebda96c707477581a149,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
4bbc2664e72bd41c2b26767faa1e7cbc,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto,NA
4bc34d44219bef774202de3f6a5d582a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4bd9342b20e175ff44b68656946dde17,Bacteria,NA,NA,NA,NA,NA,NA
4bebbb758f0b20fa18d5c70270e92825,Bacteria,NA,NA,NA,NA,NA,NA
4bf328916d846b1e33110e940e4451a8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
4c11688cbe83398e8cc026422f13839b,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
4c4d28627cdf396025faee121741dd70,Bacteria,NA,NA,NA,NA,NA,NA
4c7f4963aecc9297926c7169ef403080,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum,NA
4c89a3fed5e3d27580f22f36d2cf6a01,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
4c9bcd565d940762e50c27515f27c276,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,NA
4cbcfc10b3e6a48c9bdd8fcb447ef32c,Bacteria,NA,NA,NA,NA,NA,NA
4cc8b10ca249a2787f861d5823a68d5a,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
4cf44ed0bb60e934e9a775731c727392,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus/casei/crispatus/gallinarum
4d22ff15dd511b87e11f78d916e64f4a,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA,NA
4d281ba679e78b7f419f2cd1fb63bf08,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
4d2bfddd3351884ffeba314528bb02a6,Bacteria,NA,NA,NA,NA,NA,NA
4d31092c4d1ac01552c68824e5cea045,NA,NA,NA,NA,NA,NA,NA
4d388555cd8ad056824d1060bdd8a715,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,NA
4d3bedf2eaf970f32eb4677a4f96081f,Bacteria,NA,NA,NA,NA,NA,NA
4d5ace0f290d7a64a3ea133c15689725,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4d5b7de9c028e400280586042c65d6d1,Bacteria,NA,NA,NA,NA,NA,NA
4d82c3aa27373c53a39c4cd91f1fe091,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,vaginalis
4d8523ca001473ad225edeb4c09c15da,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,NA
4dcccbd99db03141d79d3e927251b7bd,Bacteria,NA,NA,NA,NA,NA,NA
4dd7aa1f2a1e7836881f91c7756ea919,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
4defeae90b7b1ebb26f5cf51f2f00312,NA,NA,NA,NA,NA,NA,NA
4e0aeecab759ef71352e42f0ea280b55,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,callidus
4e161a1961831aa97032ff3139f9fdd7,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA,NA
4e16b8693ff4beb6e9a5e52fad6255e3,Bacteria,NA,NA,NA,NA,NA,NA
4e191125711696ccb834240aa4a2cbaa,NA,NA,NA,NA,NA,NA,NA
4e52e0c0f54f29439816b6cd05eb5197,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4e5ea76bb1bce30b4a71a18337b03ecf,Bacteria,NA,NA,NA,NA,NA,NA
4e7443730295a3940f7b6de328016af0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4e81e7861d8fb71788974ed15f0f74b2,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
4ea641fecc0e2d5b4101f050cb8e9e39,Bacteria,NA,NA,NA,NA,NA,NA
4ed081a50674d9e92a50eb9abc6125c3,Bacteria,NA,NA,NA,NA,NA,NA
4ed1b4f9bf1f7cb5c8ae52c4b46b252d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA
4ede65f6f0bf2af41a2556ed95b33666,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4eff99b5d02cc47e3d184718c52f5aa1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,prevotii/tetradius
4f1215c80370a288465a60e306f347bd,NA,NA,NA,NA,NA,NA,NA
4f15b7194c80d648b0fc063822828c0a,Bacteria,NA,NA,NA,NA,NA,NA
4f177804b24e73f07be9a161f35ed470,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
4f1e158d57a3a7b1e515c2c17a4bf36b,Bacteria,NA,NA,NA,NA,NA,NA
4f2ae605e6dcc288b8e70713de35b2dc,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
4f70dd0ee79b52b590a23e15f53ad7ab,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
4f852622feea18f0af11513196198cb7,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
4f8bf8fb3b4f11fb55357ccc65d33473,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
4f9384767ae08e0d32d906b265c686da,Bacteria,NA,NA,NA,NA,NA,NA
4f9c0f5c4dcc5e84de0e63aac7390274,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,anaerobius
4fa1adf7ff2d70b146f731574a9675d3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
4fa72d82c3477a2d773a44ae67189777,Bacteria,NA,NA,NA,NA,NA,NA
4fb3155a0aaa47495b8bf8358984684c,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
4fb6a11b70dd1b395994a7207cae133b,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
4fc561aa4400eeafc7ada64a98b1b867,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,corporis
4fc86ecdf66d78dcefeb2d94b953a8d4,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
4fd3863ca9533066bdde530e08734196,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
4ffb216607f872639aa030198db4092b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
4fff7e8b60d421c0d61c25fc2a1586e2,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,arlettae/capitis/caprae/epidermidis/hominis/warneri
5056c561ba362a693ee5fff2cf3c9c22,Bacteria,NA,NA,NA,NA,NA,NA
50717da6a1efcf617fe73a250ffddb49,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,pittmaniae
5097632f9089cea753df12b393bd932c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,bergensis
509f84b8573819817ff4b479cd6ee3f9,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
50a00809302b4d6ce9c7655bf2c423da,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
50a116ba908057ce0a67cc22aff59e4b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,hydrogenalis
50b858a1f40dbcff39d4a397fc5a810e,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,NA,NA
50c343ea8c8cc056c65621d10a646784,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
50c9e5a3df89382adf43c5298541b3da,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
50e10699845cae2eb1f0881a3958eebd,Bacteria,NA,NA,NA,NA,NA,NA
50e653ab09c3189b7047a583f1b65472,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
